Sample_ID	MJ006-2-barcode50-umi50296bins-ubs-7	MJ006-1-barcode46-umi100611bins-ubs-4	MJ005-barcode65-umi8101bins-ubs-23	MJ006-1-barcode33-umi150609bins-ubs-3	MJ006-1-barcode45-umi127614bins-ubs-3	MJ006-1-barcode38-umi103067bins-ubs-4	MJ006-2-barcode69-umi128054bins-ubs-4	MJ006-1-barcode40-umi115234bins-ubs-4	MJ006-2-barcode69-umi62539bins-ubs-7	MJ006-2-barcode67-umi38620bins-ubs-11	MJ006-2-barcode65-umi143013bins-ubs-3	MJ006-1-barcode29-umi118459bins-ubs-5	MJ006-2-barcode63-umi107469bins-ubs-4	MJ006-2-barcode65-umi48515bins-ubs-8	MJ006-2-barcode50-umi133669bins-ubs-5	MJ005-barcode81-umi85457bins-ubs-4	MJ006-2-barcode68-umi139471bins-ubs-3	MJ005-barcode26-umi62651bins-ubs-4	MJ005-barcode81-umi51374bins-ubs-6	MJ006-1-barcode25-umi113087bins-ubs-4	MJ005-barcode26-umi77756bins-ubs-3	MJ006-1-barcode26-umi116737bins-ubs-5	MJ006-1-barcode29-umi101767bins-ubs-4	MJ006-1-barcode48-umi169942bins-ubs-3	MJ006-1-barcode45-umi38159bins-ubs-10
Sample54	0.00035455415224	0.0003547800053472	0.0003547343063203	0.0003547841827537	0.0003547841827537	0.0007796101068602	0.0003545186696544	0.0003547800053472	0.0003545339456828	5.624613896267047e-05	5.625151557189141e-05	5.620952085340637e-05	5.62366533541512e-05	5.6246711422335806e-05	0.0065692283789701	7.587828157000141e-05	7.663537581412757e-05	7.671185679097055e-05	7.666425966369497e-05	7.671209590882623e-05	7.589486483691255e-05	7.669064496685512e-05	0.0020794447958172	0.0072195616	0.0066102244
Sample55	0.000381815016002	0.0003819272896518	0.000381818652989	0.0003818931008654	0.0003818931008654	0.0095292075908247	0.0003817768052409	0.0003819272896518	0.0003818410644183	0.0001043941859726	0.0001044550375683	0.0001043413847408	0.0001043302013608	0.0001044084166466	0.0083749739331983	7.695735637031889e-05	7.773495938789729e-05	7.781854155335494e-05	7.776425767017535e-05	7.778899911037415e-05	7.697417547000139e-05	7.777873556025009e-05	0.0068223174135573	0.0081043379999999	0.008017737
Sample56	0.0003529798037002	0.0003531555711337	0.0003530175729296	0.0003530744742564	0.0003530744742564	0.0090613520810471	0.0003529444786701	0.0003531555711337	0.0003530102301567	9.331579269467342e-05	9.333334748878728e-05	9.326441275438672e-05	9.326800133111124e-05	9.330429623343138e-05	0.003584262312988	6.386567976947511e-05	6.45342226900878e-05	6.455507093380409e-05	6.45585456187657e-05	6.455425462978453e-05	6.387963767142233e-05	6.452201228942878e-05	0.0062113623413958	0.0085919868	0.0081034062
Sample57	0.0002879202450581	0.0002878048521002	0.00028774528557	0.0002878528105347	0.0002878528105347	0.0045361736947596	0.0002878914309695	0.0002878048521002	0.0002878851962298	7.173707151437618e-05	7.17661912388104e-05	7.167897957953558e-05	7.171881756208905e-05	7.175015540174815e-05	0.0028194698864679	3.884405931755447e-05	3.92290019809134e-05	3.92615915217153e-05	3.924378737969117e-05	3.925197323396924e-05	3.885254872177193e-05	3.9244206760653465e-05	0.0019315855268037	0.0089819772	0.0080643227999999
Sample58	0.0004105338554053	0.0004104976112415	0.000410365652259	0.0004104777842828	0.0004104777842828	0.0099451424496449	0.0004104927705595	0.0004104976112415	0.0004105225128368	0.0001024241156198	0.0001025056961294	0.0001023493379222	0.0001024252647672	0.0001024598214331	0.0032567946643113	6.07801816878689e-05	6.141833772965216e-05	6.144894089883214e-05	6.144148628224705e-05	6.143715630451772e-05	6.0793465251425966e-05	6.141880643317089e-05	0.0001906680584322	0.0091137285999999	0.0080281294
Sample59	0.0003957718695759	0.0003958503480963	0.0003958560969835	0.000395838463423	0.000395838463423	0.0087860138433042	0.0003957322620599	0.0003958503480963	0.0003957502960102	7.249708733652607e-05	7.251387210267544e-05	7.245059813896808e-05	7.24481693264833e-05	7.249783458259002e-05	0.0033914369849816	6.52126184816944e-05	6.588677297224995e-05	6.59018121334552e-05	6.591160567671306e-05	6.589396242152724e-05	6.522687075831268e-05	6.587621603262158e-05	0.0039775843715373	0.0099853944	0.0081786606
Sample60	0.0003437459327551	0.0003436858738984	0.000343630285145	0.0003437050492667	0.0003437050492667	0.0071835016840923	0.0003437115318197	0.0003436858738984	0.0003437192672094	9.291476173478642e-05	9.291017126682492e-05	9.287732820876636e-05	9.287577438817902e-05	9.291194615798512e-05	0.0033550611027505	4.508885071698852e-05	4.556052265344178e-05	4.559105159316774e-05	4.5577694400413134e-05	4.555717012958462e-05	4.509870492600176e-05	4.556819867719166e-05	0.0074486086802262	0.0098266534	0.0072558736
Sample61	0.0003186702808298	0.0003187731050753	0.0003186841900587	0.0003187366401696	0.0003187366401696	0.0065566641570778	0.0003186383893811	0.0003187731050753	0.0003186735348482	8.143703035517653e-05	8.147770334119624e-05	8.137180031319873e-05	8.138981436875928e-05	8.145573064124968e-05	0.0087151640803815	6.843903146396236e-05	6.913256133858365e-05	6.918435222737972e-05	6.915861737968347e-05	6.916772809736823e-05	6.845398887604948e-05	6.915815625871695e-05	0.0028194023453544	0.0103345702	0.0073333828
Sample62	0.0004240474175676	0.000424134548241	0.0004241403638852	0.0004241473323404	0.0004241473323404	0.00474850047644	0.00042400498033	0.000424134548241	0.0004239901225931	9.4575739807968e-05	9.465232296010271e-05	9.452156964973127e-05	9.455481943490797e-05	9.462345213653594e-05	0.0049284301522168	4.483389114373564e-05	4.528335252189386e-05	4.532971727165187e-05	4.530041980352791e-05	4.530418400113543e-05	4.484368963110404e-05	4.530405281551657e-05	0.0002298963470242	0.0110006476	0.0073719964
Sample63	0.0002250028430373	0.0002250366559143	0.0002249958464789	0.0002250273397459	0.0002250273397459	0.0041808163264794	0.0002249803255104	0.0002250366559143	0.0002249908170717	9.58476941162662e-05	9.585851226510137e-05	9.580738218044103e-05	9.583326691449116e-05	9.585780734545572e-05	0.0031473712496151	8.313397800211264e-05	8.397143644075898e-05	8.403598112870208e-05	8.400308524931964e-05	8.40386045927109e-05	8.315214700802668e-05	8.400820157366027e-05	0.0049989572535581	0.0113191732	0.0074383258
Sample64	0.0003252409880624	0.0003254893311134	0.0003254015497961	0.0003254589868052	0.0003254589868052	0.0042092178886424	0.0003252084390395	0.0003254893311134	0.0003252678439916	5.046698544098301e-05	5.051078366242097e-05	5.043222743913375e-05	5.04389744865025e-05	5.048779592058999e-05	0.0026448566186202	8.048050692537563e-05	8.130437355557724e-05	8.135352612038931e-05	8.133501714895697e-05	8.134143827944716e-05	8.04980960127913e-05	8.131719498036639e-05	0.000447111650775	0.0114477207999999	0.0071266312
Sample65	0.0003173178213905	0.0003172968627244	0.0003173699759982	0.0003172951543279	0.0003172951543279	0.0089765433376141	0.0003172860652915	0.0003172968627244	0.0003172766454651	5.990920914818508e-05	5.991384093995909e-05	5.988756719861061e-05	5.987147831116345e-05	5.990551969205556e-05	0.0005095825409163	5.865742323735109e-05	5.9238995860527056e-05	5.92737243769811e-05	5.926132301984196e-05	5.928094390986153e-05	5.867024287013319e-05	5.925398605575496e-05	0.0047929390138562	0.0115593542	0.0070951328
Sample66	0.0003002121127048	0.0003003268063757	0.0003002738209868	0.0003003308976168	0.0003003308976168	0.0063084753982723	0.0003001820684875	0.0003003268063757	0.0003002379535633	6.408309361435354e-05	6.410697681838974e-05	6.404209893336464e-05	6.405851993520389e-05	6.407601727407628e-05	0.0034252126745356	6.756543587628355e-05	6.825719129648746e-05	6.831154407689597e-05	6.828291741088772e-05	6.830435991330137e-05	6.758020236326663e-05	6.828957957737331e-05	0.0044081354571534	0.0117213954	0.0070782156
Sample67	0.000219959854715	0.0002198002396225	0.0002199065677495	0.0002198522794006	0.0002198522794006	0.0005653384435952	0.0002199378418735	0.0002198002396225	0.0002198364711884	7.83716086298976e-05	7.840610644221312e-05	7.830735826616726e-05	7.838532002252958e-05	7.837985669326754e-05	0.0077256879822069	8.352048295473961e-05	8.434657619562911e-05	8.445284394214776e-05	8.437836639424795e-05	8.442221510010942e-05	8.353873643165985e-05	8.442544579642977e-05	0.0005705421882344	0.0121396226	0.0070785104
Sample68	0.0003012475552549	0.0003014976347969	0.0003013998974277	0.0003014353767422	0.0003014353767422	0.0038839818962235	0.000301217407414	0.0003014976347969	0.0003012616700137	9.046313631366128e-05	9.055185267412467e-05	9.04014328659527e-05	9.04567636545564e-05	9.049610748755564e-05	0.0005955255855085	7.664249369299006e-05	7.742387518435193e-05	7.747827373435595e-05	7.74530562190894e-05	7.746808241297114e-05	7.665924397915028e-05	7.745888996130661e-05	0.0015589029397473	0.0012190233999999	0.0040816966
Sample69	0.0003216507417745	0.0003216358172946	0.0003217069015354	0.000321661571485	0.000321661571485	0.0073177429407717	0.0003216185520514	0.0003216358172946	0.0003216104520114	6.739540698948798e-05	6.741698194804511e-05	6.734501492866628e-05	6.737485276502847e-05	6.740384919437654e-05	0.0018076201428606	7.167017030878153e-05	7.238501322812638e-05	7.245879518524061e-05	7.241229511734274e-05	7.245324866798301e-05	7.168583388917905e-05	7.242549581870873e-05	0.0019806133803806	0.0025821048	0.0043565682
Sample70	0.0003789711433774	0.000378865750394	0.0003789175779125	0.0003789100198998	0.0003789100198998	0.0071124895504887	0.0003789332172215	0.000378865750394	0.0003788973956264	8.677706112612602e-05	8.677419047464247e-05	8.673445449102148e-05	8.675804791239725e-05	8.677630144213805e-05	0.007050897109991	8.210585110744417e-05	8.294301479144766e-05	8.300380184188506e-05	8.297427598820504e-05	8.297364210579257e-05	8.212379541529759e-05	8.29740991426164e-05	0.0047152265517329	0.0034716892	0.0044262118
Sample71	0.000226679302728	0.0002266888296017	0.0002266654058817	0.0002266784403203	0.0002266784403203	0.0029936998348408	0.0002266566174267	0.0002266888296017	0.0002266387953984	8.53382380693659e-05	8.540132720572267e-05	8.531341779004739e-05	8.530522351801764e-05	8.536454509830676e-05	0.0073485704542774	7.608419759988052e-05	7.686897198907992e-05	7.69226139475349e-05	7.689794388097378e-05	7.689992949590801e-05	7.61008258699258e-05	7.687978315148391e-05	0.0050688133154735	0.0057555746	0.0048421094
Sample72	0.000331424035155	0.0003316189574592	0.0003315416805532	0.0003315695806859	0.0003315695806859	0.0068154062795956	0.0003313908673535	0.0003316189574592	0.0003314440074156	0.0001091406683797	0.0001092125126515	0.0001090341974916	0.0001090783115796	0.0001091725352226	0.0018015929115866	6.0287722090813705e-05	6.0899650815812816e-05	6.094351694941692e-05	6.092260387546948e-05	6.094884875017306e-05	6.030089802688144e-05	6.091654935468689e-05	0.000740070652036	0.0103621584	0.0058804266
Sample73	0.000358252891349	0.0003582102528354	0.0003581676793041	0.000358235378275	0.000358235378275	0.0070618281090542	0.000358217038606	0.0003582102528354	0.0003582252970991	9.347331152927474e-05	9.347295442243432e-05	9.341274567239812e-05	9.343228836650842e-05	9.347543552590516e-05	0.0077842034075559	6.32599042318195e-05	6.390061532142354e-05	6.395616179298208e-05	6.39246994436791e-05	6.393287223923484e-05	6.327372974097632e-05	6.393640072695376e-05	0.0043578203720272	0.0043942928	0.0043458512
Sample74	0.0003059345487846	0.0003058963728019	0.0003058685643448	0.0003058774252543	0.0003058774252543	0.0091140305533979	0.0003059039318852	0.0003058963728019	0.0003059152115885	9.358852874554896e-05	9.36317482088567e-05	9.3553220147215e-05	9.353695783836798e-05	9.360848551972474e-05	0.0038962073154499	8.538705913155617e-05	8.625698755343689e-05	8.633036005921048e-05	8.628949778550875e-05	8.631860815186853e-05	8.540572055038429e-05	8.629540057366269e-05	0.0051981425377114	0.0012818011999999	0.0035646698
Sample75	0.0002977849484895	0.0002978298451362	0.000297862554162	0.0002978152947262	0.0002978152947262	0.0071473885743575	0.0002977551471746	0.0002978298451362	0.0002977568345437	7.933612552397923e-05	7.93176139266165e-05	7.933290033138814e-05	7.933178221107688e-05	7.932015341977228e-05	0.0038343688469547	6.407897060340808e-05	6.472245079831522e-05	6.479405989126671e-05	6.474684467010916e-05	6.479567082208844e-05	6.409297512025955e-05	6.477439785429691e-05	0.007992175284559	0.002598858	0.003640758
Sample76	0.0002522695832809	0.0002524048816221	0.0002522870900331	0.0002523829764596	0.0002523829764596	0.0033050084577192	0.0002522443369905	0.0002524048816221	0.0002522893946812	6.964347845768639e-05	6.965793466372818e-05	6.961753862615673e-05	6.964649273032306e-05	6.965588636093926e-05	0.0073746669891115	5.972080038487728e-05	6.0322870072754285e-05	6.0392958476861146e-05	6.034560574392632e-05	6.039174991455837e-05	5.973385241969459e-05	6.037990108459348e-05	0.0029117948765778	0.0080522372	0.0047809898
Sample77	0.000214545606238	0.0002145572549479	0.0002145055263924	0.0002145416583137	0.0002145416583137	0.0045271753692947	0.0002145241352361	0.0002145572549479	0.0002145331340013	7.240456926263495e-05	7.243209679612166e-05	7.236914086347599e-05	7.238214418616527e-05	7.240480816708255e-05	0.000136057925973	6.76473482326724e-05	6.83373204357809e-05	6.836770113464052e-05	6.83630767508291e-05	6.836702342385937e-05	6.766213262167493e-05	6.83448259179011e-05	0.0048142222456463	0.009465776	0.004723082
Sample78	0.0003231506003051	0.0003231562837794	0.0003231968854636	0.0003231210632876	0.0003231210632876	0.009647077830011	0.0003231182604812	0.0003231562837794	0.0003231123099987	9.69818426119763e-05	9.701144353302e-05	9.694314869945998e-05	9.692342537119671e-05	9.697679271152892e-05	0.0060885712448686	6.955885827181081e-05	7.026658946488379e-05	7.033478861311564e-05	7.029307292083552e-05	7.033197298064503e-05	6.957406042305734e-05	7.031991191351362e-05	0.0080478076378146	0.0090817732	0.0042438957999999
Sample79	0.0003889251430151	0.0003890758391158	0.0003891003993387	0.0003890533888584	0.0003890533888584	0.0072796906898817	0.0003888862206965	0.0003890758391158	0.0003888998042055	8.797380238339247e-05	8.804692820019312e-05	8.795061050328894e-05	8.797022227538075e-05	8.80019925955166e-05	0.0012420349585089	6.375798127470681e-05	6.440226112831401e-05	6.44538181207997e-05	6.442653432071987e-05	6.44254417767788e-05	6.377191563905082e-05	6.441797446147235e-05	0.0041400965516297	0.0107893794	0.0045834305999999
Sample80	0.0003356563603965	0.0003357790965769	0.000335763147579	0.0003357635553496	0.0003357635553496	0.0086265127236919	0.0003356227690383	0.0003357790965769	0.0003356732503789	6.193949198410373e-05	6.197298402907155e-05	6.189049170991686e-05	6.19418418577647e-05	6.195033409974144e-05	0.00567167127597	7.672094301969377e-05	7.75063926762918e-05	7.756353866936815e-05	7.75356048118466e-05	7.755595284947086e-05	7.673771045102518e-05	7.7541878574098e-05	0.0005512449528651	0.0128280825999999	0.0116112424
Sample81	0.0004158810376619	0.0004159603556916	0.0004159061799537	0.0004159505225088	0.0004159505225088	0.0107960509538855	0.0004158394176881	0.0004159603556916	0.0004158966626433	0.0001014486417394	0.000101501226123	0.0001013760239631	0.0001014040638254	0.0001014700776291	0.0038987337793633	7.282843354922125e-05	7.355521510597567e-05	7.362386786255187e-05	7.35829380439198e-05	7.361247346518402e-05	7.284435026909519e-05	7.359120400271866e-05	0.0031509198416375	0.0094077136	0.0107665144
Sample82	0.0001980861008448	0.0001980416127033	0.0001979965742647	0.0001980782814921	0.0001980782814921	0.0019493113641411	0.0001980662770548	0.0001980416127033	0.0001980642790711	9.932372858742092e-05	9.936479329301074e-05	9.925017804027068e-05	9.929774579462996e-05	9.934717352838068e-05	0.0045167057530209	7.373186119739271e-05	7.448256026401251e-05	7.450318078933522e-05	7.451063271806139e-05	7.44932986443542e-05	7.374797536219446e-05	7.446801385106344e-05	0.0022341234413093	0.0135898348	0.0118492192
Sample83	0.0004147212987412	0.0004147600705322	0.0004147014560921	0.0004147525860043	0.0004147525860043	0.0081483459856433	0.0004146797948302	0.0004147600705322	0.0004146971697502	7.457310776856494e-05	7.460846477485017e-05	7.453936590407082e-05	7.456527022691161e-05	7.458718419192454e-05	0.0079779758549037	8.051814168844347e-05	8.134278432910594e-05	8.139858289615536e-05	8.137344239949439e-05	8.138968728328816e-05	8.053573900097057e-05	8.135849042940683e-05	0.0028710356070073	0.0121621498	0.0115368411999999
Sample84	0.0094586615065175	0.0006847453808139	0.0098609881155052	0.0039492599036507	0.0022220457731356	0.0038159372283796	0.0005083249086848	0.0005082493856275	0.0005082636199817	5.819159101884311e-05	5.818645244254802e-05	5.814675188205592e-05	5.81715591887118e-05	5.818827073034637e-05	0.0025725487755946	6.201095627787505e-05	6.26521449916577e-05	6.268855492036662e-05	6.26757585658301e-05	6.265781434779401e-05	6.202450882832945e-05	6.265172515127554e-05	0.0019650087277507	0.0067637533999999	0.0102705656
Sample85	0.0059304527031847	0.0058732210599662	0.0049520092769962	0.0097884348166988	0.0056539434163661	0.0105685506697943	0.0006056791109826	0.000605906109574	0.0006056365065137	0.0001085148280061	0.0001085528115147	0.0001084733835328	0.0001085013976112	0.0001085303044676	0.0052520843549724	6.690012234419558e-05	6.755240994846796e-05	6.763716528645891e-05	6.757787043099498e-05	6.761616097083053e-05	6.691474342630583e-05	6.761762360191929e-05	0.0062126438310963	0.0078004766	0.0105560654
Sample86	0.0019904136534568	0.0024028604305363	0.0010470495002259	0.007920672463392	0.009979080812	0.0041396643294556	0.0004259908157987	0.0004260467369906	0.0004258669143398	9.40482861831867e-05	9.411554633785744e-05	9.399045645116753e-05	9.404700715996413e-05	9.4083792282072e-05	0.0070834758476511	7.289145718566131e-05	7.362617035399358e-05	7.368726209816355e-05	7.365392003494884e-05	7.366242164681986e-05	7.290738767940788e-05	7.365667579811303e-05	0.0016944016584258	0.0043368381999999	0.0101238237999999
Sample87	0.0036142693219524	0.0011386094122384	0.0097507016573462	0.0099218902957204	0.0070721766270234	0.0102010230629185	0.0007235513042947	0.0007236467613721	0.0007234754459901	5.904709770382573e-05	5.905983820340385e-05	5.904932032493568e-05	5.905148509142314e-05	5.904362667442632e-05	0.005495338168462	7.30003277720863e-05	7.373311849550394e-05	7.378760165726218e-05	7.376090848518083e-05	7.378881195962197e-05	7.301628205959777e-05	7.37664932639269e-05	0.0058256671083082	0.0126836383999999	0.0123394646
Sample88	0.0053374751363705	0.0122309620702295	0.0073408023841893	0.0010834530447905	0.0074287349305091	0.0038038592822063	0.0005905270690127	0.0005908363550105	0.0005905476113263	6.10517733690441e-05	6.110391482594307e-05	6.1015806800597045e-05	6.100579011282471e-05	6.106220603439424e-05	0.0079712638177714	8.942462274693029e-05	9.03331113586919e-05	9.04086594581838e-05	9.036715788057192e-05	9.039960966405516e-05	8.94441665789301e-05	9.038685484349262e-05	0.0033983663702916	0.0033136001999999	0.0100513218
Sample89	0.0063333681200393	0.0068537729520702	0.009874924840043	0.0062826493093699	0.0109011906853715	0.0102154436998063	0.0006247009373054	0.0006248056775938	0.0006246313116372	6.471580570245849e-05	6.47877771328502e-05	6.46776817449696e-05	6.471653128737364e-05	6.47425971019588e-05	0.0010614263940035	7.206278691199705e-05	7.277421383411717e-05	7.281957920840129e-05	7.280164241292218e-05	7.282252987901046e-05	7.20785362991075e-05	7.279184507298278e-05	0.0009694418544791	0.0059673944	0.0107918876
Sample90	0.0034261992062156	0.0100622062306058	0.0076178396221518	0.0007974297673449	0.0084968292148765	0.0038253800572958	0.0005747020593763	0.0005750919135427	0.0005747437532966	5.72696956555746e-05	5.7298330019993984e-05	5.725132118033358e-05	5.7291304960127454e-05	5.727990726931516e-05	0.0056910302049825	0.0039014605873299	0.0040308430123883	0.002821112660211	0.0054523519899176	0.0017338872648691	0.0056238195028856	0.0016337637324542	0.0029617340339681	0.0054614797999999	0.0108686942
Sample91	0.0081680389296307	0.0024711483330804	0.0012184372803262	0.0019711867890997	0.0113343677069232	0.0074300186898533	0.0005706369454465	0.0005704867956052	0.0005704963266479	0.0001043072815226	0.0001043202375459	0.0001042674837621	0.0001043073432923	0.0001042923107571	0.0052227697053044	0.0029374049621949	0.0044107759480469	0.0024628258805754	0.0036106317919142	0.0075746327174227	0.0078936284681821	0.0029516547057846	0.0082380559997434	0.0100908551999999	0.0121288188
Sample92	0.0030246087863858	0.0004528295565583	0.0064321586029905	0.0067606887616835	0.0108435182082944	0.0011925534348928	0.0004375094454155	0.0004376770299574	0.0004374234668103	8.21595690981594e-05	8.221301490987853e-05	8.207395930861151e-05	8.211609183583968e-05	8.218192941256498e-05	0.0040292210439985	0.0045382522865265	0.0069296836243414	0.001667977622782	0.0050649437916967	0.008606436193446	0.0026294147904931	0.0069721235618171	0.0004247946472725	0.009359133	0.011979552
Sample93	0.0006293111397452	0.0115401840936939	0.0059107537797451	0.009622676651835	0.0019511311845732	0.0019056350154112	0.000496332430002	0.0004967839158418	0.0004963524732478	7.251408232471407e-05	7.253701293839237e-05	7.246013612308057e-05	7.247602245840481e-05	7.250805268535135e-05	0.0004376289994603	0.0092628220135194	0.0037620599754876	0.0058707339681664	0.0089880228691964	0.0077772999175622	0.0043867532057706	0.0069110038723858	0.0047812918949128	0.0037879813999999	0.0111097526
Sample94	0.0087221062167216	0.0110446903559875	0.0090824063056837	0.0109637515687299	0.0082297084749484	0.0044205361412821	0.0006739489611587	0.0006741353452068	0.0006738745239196	6.62658085505364e-05	6.631224314765762e-05	6.624302241458655e-05	6.622976843390431e-05	6.627286459779518e-05	0.0001659015862596	0.0025361330491326	0.0083484830102049	0.0033493234292166	0.0001691632101091	0.0025296103702046	0.0011126228119648	0.0009714654571375	0.0051631129699703	0.00731828	0.012301073
Sample95	0.0089551284970061	0.0039546280770288	0.0041015681364986	0.0094935939940255	0.0040254982864465	0.001931534234421	0.0027907513467128	0.0067840601625383	0.0038655510116439	0.0037898687418882	0.0041070413571111	0.0008490157293301	0.0112788611274312	0.0004184649225093	0.0060519919070215	0.0043324525109635	0.0064861994942612	0.0028988362763814	0.0029571581364096	0.0006494413876773	0.0063223700538805	0.005245086311072	0.0065105107105674	0.012468311	0.013674548
Sample96	0.010328176033531	0.0061530266616683	0.0100116204732791	0.0099002994431016	0.0109991171480441	0.0017294982788743	0.0060803224947541	0.0100352689886234	0.0089284303365006	0.0024832052102986	0.010745221180313	0.0008222142432718	0.0101797908487866	0.0028645051826372	0.0072548083845055	0.0060870156667298	0.0041343642898449	0.0062824528975098	0.0007339449814189	0.0078092986379164	0.0070738608747815	0.0023057094661044	0.0002561164376668	0.0044888641999999	0.0142807478
Sample97	0.0052568385410325	0.0012823011758011	0.0091505572574789	0.0063376466024811	0.0009135746224194	0.0053433172194553	0.0072149462588145	0.0030344274929616	0.0072425869088387	0.0070332109891379	0.008186094464733	0.0069524144656823	0.010747689278817	0.0019080769300973	0.0048869449356788	0.0076105990267962	0.0081420851762795	0.0032015313901312	0.0063965937890877	0.0039746697085577	0.0058346273188001	0.0030859994773255	0.0038876793412672	0.0036417615999999	0.0145670464
Sample98	0.0019236616273029	0.0085202595075409	0.0094558320354952	0.0032817438505387	0.0048423608736557	0.0010417339464177	0.0054783715183625	0.0092155113741576	0.0053009372718944	0.0017656083400506	0.0105038333032813	0.0095028940597606	0.0082697223059251	0.0036484121513706	0.0012801678957053	0.0036103086641765	0.0066303157046576	0.0030750301811607	0.0083327492073264	0.001615896610606	0.0050516322194702	0.0008529526161587	0.0085257038707475	0.0037408315999999	0.0149633264
Sample99	0.0007376889668482	0.0064274376505377	0.0067797289480481	0.0104430137704319	0.0060518809843015	0.0012112023994588	0.0065302193206742	0.0039142982946387	0.0063485664789829	0.0016305135421693	0.0102637510372225	0.0098515672461607	0.0022327566443762	0.0031494533950413	0.0081808856683177	0.0059787834167459	0.0048069381089187	0.0002746142519845	0.0006516489566601	0.0078113097805375	0.0076439753042276	0.0032109550135068	0.0053141990843443	0.0037540345999999	0.0150161384
Sample100	0.0089630736389379	0.0091792748533866	0.0030154855240904	0.0060485688343921	0.0104335080567525	0.0102164549768279	0.0022032607402334	0.0085211070106421	0.0089864121805194	0.0006178296164726	0.0077083443341025	0.004783350281369	0.0015280900456425	0.0039010861927225	0.0062824348299514	0.0043099681583328	0.0038907518881864	0.0081092566383479	0.0040481092903288	0.0007980071585851	0.0086193624927007	0.0083859398160838	0.0043310586790984	0.0038394731999999	0.0153578928
